REC_ART;ONRP;BFSNR;PLZ_TYP;POSTLEITZAHL;PLZ_ZZ;GPLZ;ORTBEZ18;ORTBEZ27;KANTON;SPRACHCODE;SPRACHCODE_ ABW;BRIEFZ_DURCH;GILT_AB_DAT;PLZ_BRIEFZUST;PLZ_COFF;Geo Shape;Geokoordinaten
1;7206;1362;80;6410;60;6410;Goldau Zust;Goldau Zustellung;SZ;1;;7206;2003-04-01;641060;;;
1;7211;1062;80;6102;60;6102;Malters Zust;Malters Zustellung;LU;1;;7211;2003-06-01;610260;;;
1;7220;2275;80;3280;60;3280;Murten Zustellung;Murten Zustellung;FR;1;2;7220;2003-10-01;328060;;;
1;7221;131;80;8134;60;8134;Adliswil 1 Zust;Adliswil 1 Zustellung;ZH;1;;7221;2003-04-01;813460;;;
1;7224;4401;80;9320;60;9320;Arbon Zustellung;Arbon Zustellung;TG;1;;7224;2003-09-01;932060;;;
1;7226;242;80;8903;60;8903;Birmensdorf Zust;Birmensdorf ZH Zustellung;ZH;1;;7226;2003-10-01;890360;;;
1;7233;296;80;8307;60;8307;Effretikon Zust;Effretikon Zustellung;ZH;1;;7233;2003-07-01;830760;;;
1;7245;155;80;8708;60;8708;Männedorf Zust;Männedorf Zustellung;ZH;1;;7245;2003-10-01;870860;;;
1;7267;247;80;8952;60;8952;Schlieren Zust;Schlieren Zustellung;ZH;1;;7267;2003-10-01;895260;;;
1;7270;158;80;8712;60;8712;Stäfa Zustellung;Stäfa Zustellung;ZH;1;;7270;2003-04-01;871260;;;
1;7271;141;80;8800;60;8800;Thalwil Zustellung;Thalwil Zustellung;ZH;1;;7271;2003-03-01;880060;;;
1;7276;979;80;3360;60;3360;Hbuchsee Zust;Herzogenbuchsee Zustellung;BE;1;;7276;2003-07-17;336060;;;
1;7278;120;80;8636;60;8636;Wald ZH Zustellung;Wald ZH Zustellung;ZH;1;;7278;2003-09-01;863660;;;
1;7282;4946;80;8570;60;8570;Weinfelden Zust;Weinfelden Zustellung;TG;1;;7282;2003-07-01;857060;;;
1;7287;160;80;8126;60;8126;Zumikon Zust;Zumikon Zustellung;ZH;1;;7287;2003-10-01;812660;;;
1;7292;230;80;8408;60;8408;Winterthur 8 Zust;Winterthur 8 Zustellung;ZH;1;;7292;2003-11-01;840860;;;
1;7309;3101;80;9050;60;9050;Appenzell Zust;Appenzell Zustellung;AI;1;;7309;2003-07-01;905060;;;
1;7321;546;80;3053;60;3053;M'buchsee Zust;Münchenbuchsee Zustellung;BE;1;;7321;2003-05-01;305360;;;
1;7329;768;80;3700;60;3700;Spiez Zustellung;Spiez Zustellung;BE;1;;7329;2003-05-01;370060;;;
1;7330;939;80;3612;60;3612;Steffisburg 1 Zust;Steffisburg 1 Zustellung;BE;1;;7330;2003-09-01;361260;;;
1;7337;6628;80;1212;60;1212;Grand-Lancy Dist;Grand-Lancy 1 Distribution;GE;2;;7337;2003-10-01;121260;;;
1;7346;6436;80;2400;60;2400;Le Locle Dist;Le Locle Distribution;NE;2;;7346;2003-10-01;240060;;;
1;7347;700;80;2740;60;2740;Moutier 1 Dist;Moutier 1 Distribution;BE;2;;7347;2003-04-01;274060;;;
1;7403;2125;80;1630;60;1630;Bulle 1 Dist;Bulle 1 Distribution;FR;2;;7403;2003-07-01;163060;;;
1;7406;3851;80;7270;60;7270;Davos Zust;Davos Zustellung;GR;1;;7406;2003-10-01;727060;;;
1;7423;261;80;8066;0;8000;Zürich;Zürich;ZH;1;;9741;1998-06-23;801500;;;
1;7429;404;80;3400;70;3400;Burgdorf Dist Fil;Burgdorf Dist Fil;BE;1;;7429;1999-01-14;340070;;;
1;7434;296;80;8325;0;8307;Effretikon Dist Ba;Effretikon Dist Ba;ZH;1;;7434;1998-12-22;832500;;;
1;7435;4566;80;8520;0;8520;Frauenfeld PZ;Frauenfeld Paketzentrum;TG;1;;4808;1998-10-30;850060;;;
1;7436;4566;80;8520;70;8520;Frauenfeld Dist Ba;Frauenfeld Dist Ba;TG;1;;7436;1998-11-23;852070;;;
1;7443;4951;20;8564;6;8564;Wagerswil;Wagerswil;TG;1;;7442;1998-08-17;856400;J;;
1;7447;5872;20;1347;1;1347;Le Solliat;Le Solliat;VD;2;;8219;1999-02-22;134760;J;;
1;7450;5477;20;1304;3;1304;Allens;Allens;VD;2;;9490;1998-10-27;130560;J;;
1;7482;2125;80;1630;70;1630;Bulle Dist Fil;Bulle Dist Fil;FR;2;;7482;1999-04-06;163070;;;
1;7486;261;40;8087;0;8000;Zürich;Zürich;ZH;1;;4393;2000-03-29;801000;;;
1;7497;5582;80;1033;60;1033;Cheseaux Dist;Cheseaux-Laus Distribution;VD;2;;7497;2003-06-01;103360;;;
1;7531;6139;20;1914;2;1914;Auddes-sur-Riddes;Auddes-sur-Riddes;VS;2;;1155;1999-02-08;190700;J;;
1;7532;6131;20;1932;2;1932;Les Valettes;Les Valettes (Bovernier);VS;2;;5637;1999-02-08;192060;J;;
1;7535;6035;20;1933;4;1933;La Garde;La Garde (Sembrancher);VS;2;;1198;1999-02-08;193700;J;;
1;7542;6033;20;1945;3;1945;Fontaine Dessous;Fontaine Dessous (Liddes);VS;2;;1198;1999-02-08;193700;J;;
1;7543;6033;20;1945;4;1945;Dranse (Liddes);Dranse (Liddes);VS;2;;1198;1999-02-08;193700;J;;
1;7544;6033;20;1945;5;1945;Chandonne (Liddes);Chandonne (Liddes);VS;2;;1198;1999-02-08;193700;J;;
1;7548;6033;20;1945;9;1945;Vichères (Liddes);Vichères (Liddes);VS;2;;1198;1999-02-08;193700;J;;
1;7551;6033;20;1945;12;1945;Petit Vichères;Petit Vichères (Liddes);VS;2;;1198;1999-02-08;193700;J;;
1;7559;6022;20;1955;2;1955;Les Vérines;Les Vérines (Chamoson);VS;2;;8021;1999-02-09;196460;J;;
1;7569;6082;20;1966;4;1966;St-Romain (Ayent);St-Romain (Ayent);VS;2;;7574;1999-02-09;196609;J;;
1;7572;6082;20;1966;7;1966;La Place (Ayent);La Place (Ayent);VS;2;;7574;1999-02-09;196609;J;;
1;7576;6087;20;1969;2;1969;Liez (St-Martin);Liez (St-Martin);VS;2;;1250;1999-02-09;198300;J;;
1;7579;6263;20;1971;2;1971;Champlan;Champlan (Grimisuat);VS;2;;7574;1999-02-09;196609;J;;
1;7612;6024;20;1996;3;1996;Condémines (Nendaz;Condémines (Nendaz);VS;2;;1237;1999-02-18;199700;J;;
1;7620;6022;20;1955;1;1955;Mayens-de-Chamoson;Mayens-de-Chamoson;VS;2;;8021;1999-02-26;196460;N;;
1;7631;6487;20;2063;3;2063;Fenin;Fenin;NE;2;;1311;1999-03-19;205200;J;;
1;7632;6487;20;2063;4;2063;Saules;Saules;NE;2;;1311;1999-03-19;205200;J;;
1;7647;6157;20;1873;3;1873;Les Crosets;Les Crosets;VS;2;;1122;1999-04-15;187400;J;;
1;7658;443;80;2610;60;2610;St-Imier Dist;St-Imier Distribution;BE;2;;7658;2003-02-01;261060;;;
1;7663;2096;80;1680;60;1680;Romont FR Dist;Romont FR Distribution;FR;2;;7663;2002-11-01;168060;;;
1;7666;5402;80;1880;60;1880;Bex Distribution;Bex Distribution;VD;2;;7666;2003-09-01;188060;;;
1;7668;6643;80;1214;60;1214;Vernier Dist;Vernier Distribution;GE;2;;7668;2003-11-01;121460;;;
1;7673;2265;80;3210;60;3210;Kerzers Zust;Kerzers Zustellung;FR;1;;7673;2003-05-01;321060;;;
1;7675;406;80;3415;60;3415;Hasle-Rüegsau Zust;Hasle-Rüegsau Zustellung;BE;1;;7675;2003-11-01;341560;;;
1;7676;573;80;3855;60;3855;Brienz BE Zust;Brienz BE Zustellung;BE;1;;7676;2003-11-01;385560;;;
1;7679;2846;80;4460;60;4460;Gelterkinden Zust;Gelterkinden Zustellung;BL;1;;7679;2003-03-01;446060;;;
1;7680;2542;80;4512;60;4512;Bellach Zustellung;Bellach Zustellung;SO;1;;7680;2003-10-01;451260;;;
1;7683;2579;80;4614;60;4614;Hägendorf Zust;Hägendorf Zustellung;SO;1;;7683;2003-09-01;461460;;;
1;7686;4163;80;5070;60;5070;Frick Zustellung;Frick Zustellung;AG;1;;7686;2003-07-01;507060;;;
1;7688;4006;80;5722;60;5722;Gränichen Zust;Gränichen Zustellung;AG;1;;7688;2003-07-01;572260;;;
1;7694;1407;80;6060;60;6060;Sarnen 2 Zust;Sarnen 2 Zustellung;OW;1;;7694;2003-11-01;606060;;;
1;7695;1331;80;6403;60;6403;Küssnacht SZ Zust;Küssnacht am Rigi Zust;SZ;1;;7695;2003-10-01;640360;;;
1;7696;4062;80;8965;60;8965;Berikon 1 Zust;Berikon 1 Zustellung;AG;1;;7696;2003-10-01;896560;;;
1;7701;1322;80;8808;60;8808;Pfäffikon SZ Zust;Pfäffikon SZ Zustellung;SZ;1;;7701;2003-03-01;880860;;;
1;7703;1301;80;8840;60;8840;Einsiedeln Zust;Einsiedeln Zustellung;SZ;1;;7703;2003-02-01;884060;;;
1;7705;1346;80;8854;60;8854;Siebnen Zust;Siebnen Zustellung;SZ;1;;7705;2003-06-01;885460;;;
1;7707;3402;80;9230;60;9230;Flawil 1 Zust;Flawil 1 Zustellung;SG;1;;7707;2003-07-01;923060;;;
1;7710;3024;80;9053;60;9053;Teufen AR Zust;Teufen AR Zustellung;AR;1;;7710;2003-07-01;905360;;;
1;7713;3032;80;9410;60;9410;Heiden Zustellung;Heiden Zustellung;AR;1;;7713;2003-10-01;941060;;;
1;7718;3271;80;9470;60;9470;Buchs SG 1 Zust;Buchs SG 1 Zustellung;SG;1;;7718;2003-10-01;947060;;;
1;7725;3786;80;7503;60;7503;Samedan Zustellung;Samedan Zustellung;GR;1;;7725;2003-09-01;750360;;;
1;7743;3203;40;9024;0;9000;St. Gallen;St. Gallen Presse-Serv.Güll;SG;1;;6519;1999-07-29;901460;;;
1;7757;2217;20;1772;1;1772;Nierlet-les-Bois;Nierlet-les-Bois;FR;2;;5805;2000-02-01;175402;J;;
1;7781;5406;20;1892;2;1892;Morcles;Morcles;VD;2;;1136;2000-04-25;189000;J;;
1;7782;6461;30;2074;2;2074;Marin-Centre;Marin-Centre;NE;2;;7782;2000-05-01;207402;;;
1;7788;3276;20;9479;1;9479;Malans SG;Malans SG;SG;1;;5384;2000-06-13;947500;J;;
1;7793;2402;80;4640;0;4640;Härkingen CIRCLE;Härkingen CIRCLE;SO;1;;2804;2003-07-01;462200;;;
1;7794;2402;80;4630;0;4630;Härkingen CALL;Härkingen CALL;SO;1;;2804;2003-07-01;462200;;;
1;7796;5480;80;1320;0;1320;Daillens CIRCLE;Daillens CIRCLE;VD;2;;9490;2003-07-01;130560;;;
1;7799;1059;80;6010;1;6010;Kriens 1;Kriens 1;LU;1;;7209;2000-09-11;601060;;;
1;7824;6621;80;1200;18;1200;Genève 18;Genève 18;GE;2;;356;2001-01-01;120060;;;
1;7849;3408;20;9249;1;9249;Niederstetten;Niederstetten;SG;1;;7708;2001-08-01;924060;J;;
1;7856;5888;80;1806;60;1806;St-Légier Dist;St-Légier/Blonay Dist;VD;2;;7856;2001-08-13;180660;;;
1;7864;5583;80;1023;2;1023;Crissier 2;Crissier 2;VD;2;;7172;1999-04-08;102360;;;
1;7866;786;20;3860;3;3860;Schattenhalb;Schattenhalb;BE;1;;7677;2001-11-01;386060;J;;
1;7903;443;20;2610;3;2610;Les Pontins;Les Pontins;BE;2;;7658;2001-12-01;261060;J;;
1;7959;435;20;2333;2;2333;La Cibourg;La Cibourg;BE;2;;1372;2002-09-01;230060;J;;
1;7966;1065;20;6039;0;6039;Root D4;Root D4;LU;1;;8203;2002-12-01;603760;J;;
1;7977;6413;20;2037;2;2037;Montezillon;Montezillon;NE;2;;8269;2003-01-01;203560;J;;
1;7993;5886;20;1820;5;1820;Territet;Territet;VD;2;;1071;2003-03-01;182060;J;;
1;8005;716;20;2748;2;2748;Les Ecorcheresses;Les Ecorcheresses;BE;2;;7347;2003-07-01;274060;J;;
1;8010;198;20;8615;2;8615;Freudwil;Freudwil;ZH;1;;8078;2003-08-01;860660;J;;
1;8012;4038;80;5415;60;5415;Nussbaumen AG Zust;Nussbaumen AG Zustellung;AG;1;;8012;2003-09-01;541560;;;
1;8015;794;80;3770;60;3770;Zweisimmen Zust;Zweisimmen Zustellung;BE;1;;8015;2003-09-01;377060;;;
1;8020;6617;80;1223;60;1223;Cologny Dist;Cologny Distribution;GE;2;;8020;2003-10-01;122360;;;
1;8023;957;80;3454;60;3454;Sumiswald Zust;Sumiswald Zustellung;BE;1;;8023;2003-10-01;345460;;;
1;8027;5192;80;6963;60;6963;Pregassona Dist;Pregassona Distribuzione;TI;3;;8027;2003-10-01;696360;;;
1;8031;6300;80;3920;60;3920;Zermatt Zustellung;Zermatt Zustellung;VS;1;;8031;2003-11-01;392060;;;
1;8033;6248;80;3977;60;3977;Granges VS Dist;Granges VS Distribution;VS;2;;8033;2003-11-01;397760;;;
1;8035;2701;80;4034;0;4034;Basel 34 Breite;Basel 34 Breite;BS;1;;2439;2004-01-01;400060;;;
1;8078;198;80;8606;60;8606;Nänikon Zust;Nänikon Zustellung;ZH;1;;8078;2004-02-01;860660;;;
1;8093;932;20;3623;3;3623;Buchen BE;Buchen BE;BE;1;;7330;2004-03-01;361260;J;;
1;8107;3254;80;9463;60;9463;Oberriet SG Zust;Oberriet SG Zustellung;SG;1;;8107;2004-04-01;946360;;;
1;8113;227;80;8472;60;8472;Seuzach Zustellung;Seuzach Zustellung;ZH;1;;8113;2004-04-01;847260;;;
1;8120;4038;20;5415;1;5415;Hertenstein AG;Hertenstein AG;AG;1;;8012;2004-04-01;541560;J;;
1;8129;261;80;8068;0;8068;Zürich;Zürich;ZH;1;;9741;2004-06-01;801500;;;
1;8133;6416;80;2013;70;2013;Boudry Dist Ba;Boudry Dist Ba;NE;2;;8133;2004-07-01;201370;;;
1;8152;6248;20;3976;2;3976;Champzabé;Champzabé;VS;2;;7249;2004-08-01;396060;J;;
1;8171;351;40;3039;0;3039;Bern PF OC;Bern PF Operations Center;BE;1;;4393;2006-03-01;801000;;;
1;8172;2769;40;4042;0;4000;Basel PF OC;Basel PF Operations Center;BL;1;;4393;2006-03-01;801000;;;
1;8204;1051;80;6043;60;6043;Adligenswil Zust;Adligenswil Zustellung;LU;1;;8204;2004-10-01;604360;;;
1;8205;1063;80;6045;60;6045;Meggen Zustellung;Meggen Zustellung;LU;1;;3202;2004-10-01;600060;;;
1;8206;1401;80;6055;60;6055;Alpnach Zustellung;Alpnach Zustellung;OW;1;;8206;2004-10-01;605560;;;
1;8218;261;40;8081;0;8000;Zürich;Zürich Helsana;ZH;1;;4393;2004-10-01;801000;;;
1;8245;30;80;8450;60;8450;Andelfingen Zust;Andelfingen Zustellung;ZH;1;;8245;2004-12-01;845060;;;
1;8307;3313;80;8722;60;8722;Kaltbrunn Zust;Kaltbrunn Zustellung;SG;1;;7700;2005-02-01;873060;;;
1;8321;351;40;3041;0;3041;Bern UBS;Bern UBS;BE;1;;4393;2005-04-01;801000;;;
1;8325;228;80;8488;60;8488;Turbenthal Zust;Turbenthal Zustellung;ZH;1;;8325;2005-04-01;848860;;;
1;8333;3921;80;7050;60;7050;Arosa Zust;Arosa Zustellung;GR;1;;8333;2005-04-01;705060;;;
1;8348;310;20;3256;3;3256;Seewil;Seewil;BE;1;;1762;2005-05-01;305400;J;;
1;8355;6037;80;1934;60;1934;Le Châble VS Dist;Le Châble VS Distribution;VS;2;;8355;2005-05-01;193460;;;
1;8356;5601;80;1071;60;1071;Chexbres Dist;Chexbres Distribution;VD;2;;8356;2005-05-01;107160;;;
1;8357;5407;80;1854;60;1854;Leysin Dist;Leysin Distribution;VD;2;;8357;2005-05-01;185460;;;
1;8358;295;20;8135;3;8135;Sihlwald;Sihlwald;ZH;1;;7221;2005-06-01;813460;J;;
1;8366;4239;20;5645;2;5645;Fenkrieden;Fenkrieden;AG;1;;3136;2005-08-01;564300;J;;
1;8367;2701;40;4075;0;4000;Basel;Basel;BS;1;;2452;2005-08-01;400202;;;
1;8369;293;80;8820;70;8820;Wädenswil Dist Ba;Wädenswil Dist Ba;ZH;1;;8369;2005-09-01;882070;;;
1;8394;3668;80;7430;60;7430;Thusis Zustellung;Thusis Zustellung;GR;1;;8394;2005-12-01;743060;;;
1;8395;3619;80;7130;60;7130;Ilanz Zustellung;Ilanz Zustellung;GR;1;;8395;2005-12-01;713060;;;
1;8398;5712;80;1296;60;1296;Coppet Dist;Coppet Distribution;VD;2;;8398;2005-12-01;129660;;;
1;8441;6204;80;3940;1;3940;Steg-Gampel;Steg-Gampel;VS;1;;8441;2006-05-01;394001;;;
1;8462;5482;80;1300;50;1300;Eclépens CC;Eclépens Centre Courrier;VD;2;;8462;2008-02-01;130050;;;
1;8471;247;80;8010;55;8010;Zürich SPS AG;Zürich-Mülligen SPS AG;ZH;1;;6455;2006-12-01;801050;;;
1;8474;2407;80;4702;85;4702;Oensingen Hub;Oensingen Hub SecurePost;SO;1;;7181;2007-01-01;470260;;;
1;8479;6136;40;1919;0;1919;Martigny Mutuel;Martigny Groupe Mutuel;VS;2;;5637;2007-02-01;192060;;;
1;8483;5586;80;1001;30;1001;Lausanne Sozialb.;Lausanne Sozialberatung;VD;2;;130;2007-02-01;100060;;;
1;8486;4289;40;4808;40;4808;Zofingen PF;Zofingen PostFinance;AG;1;;9859;2007-03-01;301762;;;
1;8487;4289;80;4800;40;4800;Zofingen PFinance;Zofingen PostFinance;AG;1;;7198;2007-03-01;480060;;;
1;8489;4289;40;4807;40;4807;Zofingen PF;Zofingen PostFinance;AG;1;;4393;2007-03-01;801000;;;
1;8490;247;80;8010;53;8010;Zürich BZI;Zürich-Mülligen BZI;ZH;1;;6455;2007-03-01;801050;;;
1;8506;5482;80;1311;0;1311;Eclépens SC;Eclépens Scanning-Center;VD;2;;4393;2007-05-01;801000;;;
1;8514;62;30;8060;0;8060;Zürich;Zürich;ZH;1;;8514;2007-06-01;806000;;;
1;8817;4289;40;4809;0;4809;Zofingen PF;Zofingen Postfinance UBS;AG;1;;4393;2007-10-01;801000;;;
1;8821;404;80;3400;5;3400;Burgdorf PF mob;Burgdorf PostFinance mob;BE;1;;2001;2007-11-01;340060;;;
1;8825;62;80;8059;0;8000;Zürich 59 EO;Zürich 59 Exchange Office;ZH;1;;4477;2007-11-01;805800;;;
1;8828;261;80;8059;85;8059;Zürich 59 Ausland;Zürich 59 Ausland;ZH;1;;4477;2007-12-01;805800;;;
1;8832;225;20;8545;1;8545;Rickenbach Sulz;Rickenbach Sulz;ZH;1;;4695;2008-01-01;840060;J;;
1;8835;40;20;8465;1;8465;Wildensbuch;Wildensbuch;ZH;1;;4562;2008-01-01;820060;J;;
1;8837;351;80;3017;60;3017;Bern Zustellung;Bern Zustellung;BE;1;;8837;2008-01-01;301760;;;
1;8842;214;20;8471;5;8471;Bänk (Dägerlen);Bänk (Dägerlen);ZH;1;;8113;2008-02-01;847260;J;;
1;8938;351;40;3029;0;3029;Bern;Bern;BE;1;;2789;2008-10-01;460060;;;
1;8978;2402;80;4621;57;4621;Härkingen Briefkl.;Härkingen BZ Briefklinik;SO;1;;8467;2008-12-01;462150;;;
1;8983;3103;20;9050;2;9050;Appenzell Eggerst.;Appenzell Eggerstanden;AI;1;;7309;2008-12-01;905060;J;;
1;8984;3104;20;9050;3;9050;Appenzell Enggenh.;Appenzell Enggenhütten;AI;1;;7309;2008-12-01;905060;J;;
1;8988;3105;20;9057;3;9057;Wasserauen;Wasserauen;AI;1;;7309;2008-12-01;905060;J;;
1;8991;1061;80;6000;48;6000;Luzern PF Fil;Luzern PF Fil;LU;1;;3202;2008-12-01;600060;;;
1;9005;3618;20;7110;0;7110;Peiden;Peiden;GR;1;;8395;2009-02-01;713060;J;;
1;9006;247;40;8012;0;8012;Zürich;Zürich;ZH;1;;9006;2009-02-01;801200;;;
1;9007;5482;80;1300;51;1300;Eclépens SAB;Eclépens SAB;VD;2;;8462;2009-03-01;130050;;;
1;9034;247;80;8010;54;8010;Zürich BZI DE;Zürich BZI DE;ZH;1;;6455;2009-08-01;801050;;;
1;9040;6712;80;2802;76;2802;Develier PostAuto;Develier PostAuto AG;JU;2;;1554;2009-09-01;280060;;;
1;9063;662;20;3206;4;3206;Gammen;Gammen;BE;1;;1867;2009-12-01;320500;J;;
1;9085;351;80;3030;82;3030;Bern KC PK 5;Bern KC PK 5;BE;1;;9859;2010-02-01;301762;;;
1;9091;2581;80;4600;45;4600;Olten Personal;Olten Personal;SO;1;;2789;2010-03-01;460060;;;
1;9103;5586;80;1001;51;1001;Lausanne PF331-140;Lausanne PF 331-140;VD;2;;130;2010-06-01;100060;;;
1;9104;5586;80;1001;52;1001;Lausanne Jurassien;Lausanne Arc Jurassien;VD;2;;130;2010-06-01;100060;;;
1;9107;247;80;8010;90;8010;Zürich Kanton An.;Zürich Kanton Annahme;ZH;1;;4393;2010-06-01;801000;;;
1;9109;247;80;8010;92;8010;Zürich CS Annahme;Zürich CS Annahme;ZH;1;;4393;2010-06-01;801000;;;
1;9110;3442;20;9030;3;9030;St. Josefen;St. Josefen;SG;1;;6519;2010-06-01;901460;J;;
1;9155;250;80;8970;0;8970;Urdorf Exchange;Urdorf Exchange;ZH;1;;7226;2010-10-01;890360;;;
1;9157;6083;20;1985;1;1985;La Forclaz VS;La Forclaz VS;VS;2;;1250;2010-10-01;198300;J;;
1;9158;6083;20;1985;2;1985;Villa (Evolène);Villa (Evolène);VS;2;;1250;2010-10-01;198300;J;;
1;9159;5938;80;1401;48;1401;Yverdon Conseil;Yverdon Conseil et vente;VD;2;;6257;2010-11-01;140060;;;
1;9204;4021;80;5405;1;5405;Baden Täfern;Baden Täfern Gewerbe;AG;1;;6237;2011-02-01;540502;;;
1;9217;6421;80;2301;2;2301;La Chx-de-F. Combe;La Chx-de-F. Combe-à-l'Ours;NE;2;;1372;2011-04-01;230060;;;
1;9222;178;20;8332;2;8332;Rumlikon;Rumlikon;ZH;1;;7253;2011-04-01;833060;J;;
1;9223;178;20;8322;2;8322;Gündisau;Gündisau;ZH;1;;7253;2011-04-01;833060;J;;
1;9224;4761;20;8371;0;8371;Busswil TG;Busswil TG;TG;1;;9739;2011-04-01;837060;J;;
1;9228;4289;80;4800;41;4800;Zofi. KC PKGK4;Zofingen KC PK/GK 4;AG;1;;7198;2011-05-01;480060;;;
1;9231;4289;80;4800;45;4800;Zofi. KC PKGK 5;Zofingen KC PK/GK 5;AG;1;;7198;2011-07-01;480060;;;
1;9233;363;80;3072;3;3072;Ostermundigen Ober;Ostermundigen Oberdorf;BE;1;;8131;2011-08-01;307160;;;
1;9240;3972;20;7212;2;7212;Seewis-Schmitten;Seewis-Schmitten;GR;1;;7720;2011-10-01;730260;J;;
1;9255;3203;40;9023;0;9023;St. Gallen;St. Gallen;SG;1;;9255;2011-12-01;902300;;;
1;9260;4289;80;4800;52;4800;Zofingen KC PK 2;Zofingen KC PK 2;AG;1;;7198;2012-02-01;480060;;;
1;9263;4001;80;5000;4;5000;Aarau Altstadt;Aarau Altstadt;AG;1;;2917;2012-03-01;500060;;;
1;9265;5586;30;1000;10;1000;Lausanne 10;Lausanne 10;VD;2;;9265;2012-05-01;100010;;;
1;9266;5586;30;1000;18;1000;Lausanne 18;Lausanne 18;VD;2;;9266;2012-05-01;100018;;;
1;9282;5890;80;1800;3;1800;Vevey Orient;Vevey Orient;VD;2;;1046;2012-08-01;180060;;;
1;9283;1061;80;6000;17;6000;Luzern Altstadt;Luzern Altstadt;LU;1;;3202;2012-08-01;600060;;;
1;9289;5402;20;1880;5;1880;Les Posses-sur-Bex;Les Posses-sur-Bex;VD;2;;7666;2012-09-01;188060;J;;
1;9292;6266;80;1953;0;1953;Sion RZ;Sion RZ;VS;2;;8462;2012-10-01;130050;;;
1;9293;261;80;8030;1;8000;Zürich;Zürich;ZH;1;;4443;2012-10-01;803260;;;
1;9296;4289;80;4800;42;4800;Zofingen Abg. St;Zofingen Abg. St;AG;1;;7198;2012-11-01;480060;;;
1;9306;2581;80;4604;1;4600;Olten 4 Hammer;Olten 4 Hammer;SO;1;;2789;2013-04-01;460060;;;
1;9312;351;80;3030;72;3030;Bern PL3;Bern PL3;BE;1;;9859;2013-07-01;301762;;;
1;9316;4032;80;5506;74;5506;Mägenwil PL3;Mägenwil PL3i;AG;1;;3085;2013-07-01;550600;;;
1;9317;4194;80;5606;72;5606;Dintikon PL3;Dintikon PL3;AG;1;;8199;2013-07-01;560560;;;
1;9333;6421;80;2305;0;2305;La Chaux-de-Fonds;La Chaux-de-Fonds;NE;2;;1372;2013-11-01;230060;;;
1;9350;4304;80;5312;1;5312;Döttingen-Klingnau;Döttingen-Klingnau;AG;1;;3038;2014-03-01;531600;;;
1;9355;2701;80;4028;0;4028;Basel;Basel;BS;1;;2439;2014-04-01;400060;;;
1;9392;250;80;8970;71;8970;Urdorf Exchange PL;Urdorf Exchange PL;ZH;1;;7267;2014-07-01;895260;;;
1;9395;4309;80;5313;2;5313;Klingnau Wiesenweg;Klingnau Wiesenweg;AG;1;;3038;2014-07-01;531600;;;
1;9418;5249;20;6875;3;6875;Campora;Campora;TI;3;;7318;2014-10-01;685060;J;;
1;9431;1146;80;6242;3;6242;Wauwil Dorfstrasse;Wauwil Dorfstrasse;LU;1;;3369;2015-01-01;624400;;;
1;9432;230;80;8411;3;8411;Winterthur Pflanz.;Winterthur Pflanzschulstr;ZH;1;;4695;2015-01-01;840060;;;
1;9437;247;80;8010;30;8010;Zürich SPS;Zürich SPS;ZH;1;;9437;2015-01-01;801030;;;
1;9439;6621;80;1211;30;1211;Genf SPS;Genf SPS;GE;2;;9439;2015-01-01;121130;;;
1;9440;351;80;3001;30;3001;Bern SPS;Bern SPS;BE;1;;9440;2015-01-01;300130;;;
1;9441;2701;80;4002;30;4002;Basel SPS;Basel SPS;BS;1;;9441;2015-01-01;400230;;;
1;9442;4001;80;5001;30;5001;Aarau SPS;Aarau SPS;AG;1;;9442;2015-01-01;500130;;;
1;9446;5002;80;6501;30;6501;Bellinzona SPS;Bellinzona SPS;TI;3;;9446;2015-01-01;650130;;;
1;9478;121;80;8620;4;8620;Wetzikon Kastell;Wetzikon Kastellstrasse;ZH;1;;7336;2015-04-01;834060;;;
1;9479;7005;80;9494;53;9494;Schaan IMPC;Schaan IMPC;FL;1;;8233;2015-04-01;949460;;;
1;9501;3233;80;9442;60;9442;Berneck Zust;Berneck Zustellung;SG;1;;9501;2015-09-01;944260;;;
1;9503;191;80;8600;3;8600;Dübendorf 3;Dübendorf 3;ZH;1;;4508;2015-08-18;811700;;;
1;9583;1711;30;6302;1;6300;Zug;Zug;ZG;1;;9583;2015-11-05;630201;;;
1;9665;182;20;8489;1;8489;Schalchen;Schalchen;ZH;1;;8325;2016-03-01;848860;J;;
1;9696;581;80;3800;1;3800;Interlaken Bönig.;Interlaken Bönigstrasse;BE;1;;7281;2016-05-01;380060;;;
1;9699;3787;80;7500;4;7500;St. Moritz Dorf;St. Moritz Dorf;GR;1;;7725;2016-07-01;750360;;;
1;9704;4401;80;9320;1;9320;Arbon Stickereistr;Arbon Stickereistrasse;TG;1;;7224;2016-09-01;932060;;;
1;9706;1331;80;6403;70;6403;Küssnacht Dist Hub;Küssnacht a.R. Dist Hub;SZ;1;;7695;2016-09-01;640360;;;
1;9708;121;80;8620;5;8620;Wetzikon Post;Wetzikon Poststrasse;ZH;1;;7336;2016-09-01;834060;;;
1;9709;177;80;8330;1;8330;Pfäffikon Bhfstr;Pfäffikon ZH Bahnhofstrasse;ZH;1;;7253;2016-09-01;833060;;;
1;9713;261;80;8025;1;8025;Zürich Uraniastr;Zürich Uraniastrasse;ZH;1;;4443;2016-10-01;803260;;;
